Customer ID,Frequency,Monetary,Avg_Order_Value,Total_Returns
26659,4,15501,3875.25,1
26660,5,9520,1904.0,2
26661,3,7743,2581.0,0
26662,4,9193,2298.25,2
26663,7,24963,3566.1428571428573,2
26664,3,7008,2336.0,1
26665,5,11218,2243.6,1
26666,2,6093,3046.5,1
26667,5,12167,2433.4,2
26668,3,9195,3065.0,1
26669,5,8599,1719.8,0
26670,6,16922,2820.3333333333335,2
26671,9,33664,3740.4444444444443,3
26672,6,14026,2337.6666666666665,3
26673,4,10257,2564.25,3
26674,3,8292,2764.0,1
26675,5,10708,2141.6,4
26676,5,12307,2461.4,4
26677,7,17698,2528.285714285714,2
26678,7,15432,2204.5714285714284,3
26679,9,31053,3450.3333333333335,3
26680,6,14651,2441.8333333333335,3
26681,5,15164,3032.8,3
26682,4,3158,789.5,3
26683,8,16379,2047.375,2
26684,4,11064,2766.0,0
26685,9,26849,2983.222222222222,3
26686,5,15157,3031.4,0
26687,5,18829,3765.8,1
26688,2,4928,2464.0,1
26689,4,13232,3308.0,1
26690,8,21376,2672.0,1
26691,9,19208,2134.222222222222,2
26692,2,3531,1765.5,1
26693,6,11724,1954.0,4
26694,5,5240,1048.0,1
26695,6,22167,3694.5,5
26696,6,16595,2765.8333333333335,2
26697,3,4838,1612.6666666666667,2
26698,6,13812,2302.0,2
26699,6,17508,2918.0,2
26700,4,10423,2605.75,2
26701,3,8503,2834.3333333333335,1
26702,7,15690,2241.4285714285716,3
26704,6,17990,2998.3333333333335,3
26705,4,5606,1401.5,2
26706,2,5447,2723.5,2
26707,7,21916,3130.8571428571427,2
26708,3,11434,3811.3333333333335,1
26709,8,15524,1940.5,4
26710,3,7615,2538.3333333333335,1
26711,4,12882,3220.5,3
26712,4,14160,3540.0,4
26713,5,11100,2220.0,3
26714,8,20846,2605.75,3
26715,3,8183,2727.6666666666665,1
26716,6,13074,2179.0,3
26717,6,20159,3359.8333333333335,5
26718,5,11924,2384.8,3
26719,6,20324,3387.3333333333335,2
26720,5,19636,3927.2,0
26721,3,8974,2991.3333333333335,0
26722,8,19139,2392.375,2
26723,4,13511,3377.75,2
26724,7,21721,3103.0,4
26725,4,16326,4081.5,1
26726,4,15356,3839.0,2
26727,6,13704,2284.0,0
26728,5,13796,2759.2,2
26729,5,9510,1902.0,0
26730,4,10791,2697.75,1
26731,4,11556,2889.0,3
26732,6,9839,1639.8333333333333,4
26733,8,15432,1929.0,4
26734,6,18232,3038.6666666666665,3
26735,6,17157,2859.5,2
26736,6,17140,2856.6666666666665,1
26737,9,20558,2284.222222222222,3
26738,3,5751,1917.0,2
26739,5,10799,2159.8,1
26740,6,14364,2394.0,4
26741,5,14969,2993.8,3
26742,4,15214,3803.5,2
26743,4,8829,2207.25,0
26744,1,3795,3795.0,1
26745,8,16366,2045.75,3
26746,5,11806,2361.2,1
26747,2,4402,2201.0,0
26748,5,15935,3187.0,3
26749,5,17331,3466.2,4
26750,3,12897,4299.0,3
26751,3,4961,1653.6666666666667,1
26752,3,13492,4497.333333333333,3
26753,4,13763,3440.75,2
26754,7,17727,2532.4285714285716,1
26755,9,26543,2949.222222222222,7
26756,6,16841,2806.8333333333335,3
26757,5,17271,3454.2,2
26758,8,14061,1757.625,1
26759,4,9586,2396.5,1
26760,12,31851,2654.25,7
26761,1,1274,1274.0,1
26762,7,18608,2658.285714285714,1
26763,3,5850,1950.0,1
26764,4,17296,4324.0,1
26765,2,6878,3439.0,0
26766,6,10879,1813.1666666666667,1
26767,6,20588,3431.3333333333335,3
26768,7,19126,2732.285714285714,2
26769,2,5114,2557.0,0
26770,5,9190,1838.0,3
26771,7,10277,1468.142857142857,5
26772,6,14147,2357.8333333333335,3
26773,6,14089,2348.1666666666665,1
26774,2,9016,4508.0,1
26775,6,18244,3040.6666666666665,3
26776,2,7380,3690.0,1
26778,9,24239,2693.222222222222,4
26779,11,30541,2776.4545454545455,4
26780,5,16130,3226.0,3
26781,5,13128,2625.6,2
26782,2,6828,3414.0,0
26783,4,6491,1622.75,1
26784,3,6819,2273.0,0
26785,9,22917,2546.3333333333335,3
26786,8,24994,3124.25,4
26787,3,10812,3604.0,1
26788,11,30476,2770.5454545454545,2
26789,2,7449,3724.5,0
26790,4,12636,3159.0,1
26791,8,26233,3279.125,4
26792,6,14737,2456.1666666666665,2
26793,5,12179,2435.8,2
26794,6,15006,2501.0,2
26795,2,4044,2022.0,1
26796,7,20406,2915.1428571428573,2
26797,9,17780,1975.5555555555557,6
26798,6,14218,2369.6666666666665,3
26799,6,14229,2371.5,2
26800,2,3543,1771.5,0
26801,4,15168,3792.0,3
26802,6,23815,3969.1666666666665,1
26803,6,17558,2926.3333333333335,3
26804,6,21105,3517.5,2
26805,7,23897,3413.8571428571427,3
26806,8,12563,1570.375,4
26807,3,9683,3227.6666666666665,0
26808,4,8958,2239.5,2
26809,3,9189,3063.0,0
26810,3,9261,3087.0,0
26811,5,10926,2185.2,2
26812,8,21249,2656.125,1
26813,5,12978,2595.6,3
26814,7,17198,2456.8571428571427,1
26815,5,9027,1805.4,1
26816,6,17513,2918.8333333333335,1
26817,3,6660,2220.0,1
26818,5,11530,2306.0,4
26819,5,16528,3305.6,0
26820,3,8169,2723.0,0
26821,2,1348,674.0,1
26822,2,6449,3224.5,1
26823,2,4419,2209.5,1
26824,3,3120,1040.0,1
26825,2,4774,2387.0,1
26826,8,14592,1824.0,5
26827,6,17205,2867.5,1
26828,8,19483,2435.375,1
26829,5,12397,2479.4,4
26830,5,17663,3532.6,3
26831,7,18731,2675.8571428571427,4
26832,2,8266,4133.0,2
26833,4,7985,1996.25,2
26834,2,6057,3028.5,1
26835,5,11913,2382.6,1
26836,2,7665,3832.5,1
26837,4,10711,2677.75,2
26838,4,7451,1862.75,2
26839,5,14415,2883.0,4
26840,8,27237,3404.625,2
26841,5,16751,3350.2,3
26842,5,11802,2360.4,3
26843,4,6417,1604.25,2
26844,3,9171,3057.0,1
26845,8,19891,2486.375,5
26846,12,39588,3299.0,6
26847,5,8298,1659.6,0
26848,3,7219,2406.3333333333335,0
26849,6,16129,2688.1666666666665,2
26850,9,26979,2997.6666666666665,5
26851,7,19315,2759.285714285714,4
26852,7,21219,3031.285714285714,4
26853,3,10828,3609.3333333333335,2
26854,5,14443,2888.6,2
26855,5,4145,829.0,3
26856,6,17145,2857.5,3
26857,3,2920,973.3333333333334,2
26858,11,27003,2454.818181818182,3
26859,9,24550,2727.777777777778,4
26860,4,13903,3475.75,1
26861,1,1773,1773.0,0
26862,2,6993,3496.5,1
26863,4,13934,3483.5,3
26864,4,12659,3164.75,2
26865,8,19067,2383.375,4
26866,3,7462,2487.3333333333335,0
26867,2,6503,3251.5,1
26868,5,15592,3118.4,0
26869,7,18924,2703.4285714285716,1
26870,5,18159,3631.8,3
26871,2,2082,1041.0,0
26872,3,9521,3173.6666666666665,1
26873,3,8741,2913.6666666666665,2
26874,6,15729,2621.5,1
26875,6,14788,2464.6666666666665,2
26876,6,22648,3774.6666666666665,3
26877,4,7877,1969.25,1
26878,6,22995,3832.5,2
26879,5,14396,2879.2,3
26880,2,5700,2850.0,2
26881,4,8236,2059.0,0
26882,4,13706,3426.5,1
26883,7,17521,2503.0,4
26884,9,23993,2665.8888888888887,4
26885,5,16098,3219.6,3
26886,6,15675,2612.5,2
26887,11,27443,2494.818181818182,2
26888,2,7395,3697.5,0
26889,5,11585,2317.0,3
26890,3,9778,3259.3333333333335,2
26891,8,19433,2429.125,4
26892,5,10542,2108.4,1
26893,5,16223,3244.6,1
26894,4,11598,2899.5,2
26895,4,10235,2558.75,3
26896,6,12647,2107.8333333333335,3
26897,7,16846,2406.5714285714284,4
26898,5,6456,1291.2,3
26899,4,13536,3384.0,2
26900,7,28003,4000.4285714285716,6
26901,5,18292,3658.4,1
26902,5,10746,2149.2,3
26903,2,6182,3091.0,1
26904,1,3693,3693.0,1
26905,6,16106,2684.3333333333335,2
26906,5,16814,3362.8,1
26907,4,10827,2706.75,2
26908,12,37597,3133.0833333333335,6
26909,6,13699,2283.1666666666665,3
26910,5,12429,2485.8,1
26911,6,20192,3365.3333333333335,2
26912,2,9601,4800.5,0
26913,3,9966,3322.0,0
26915,5,17920,3584.0,2
26916,5,13752,2750.4,1
26917,4,9429,2357.25,2
26918,3,9576,3192.0,2
26919,2,1848,924.0,2
26920,6,19698,3283.0,2
26921,4,7274,1818.5,0
26922,6,19605,3267.5,1
26923,6,17174,2862.3333333333335,2
26924,7,18367,2623.8571428571427,2
26925,8,18424,2303.0,6
26926,5,12193,2438.6,1
26927,6,10968,1828.0,2
26928,6,18241,3040.1666666666665,4
26929,3,10003,3334.3333333333335,0
26930,3,6962,2320.6666666666665,1
26931,3,7341,2447.0,1
26932,6,13171,2195.1666666666665,3
26933,3,4351,1450.3333333333333,0
26934,3,8140,2713.3333333333335,1
26935,6,20831,3471.8333333333335,3
26936,9,30504,3389.3333333333335,6
26937,6,14860,2476.6666666666665,2
26938,3,4980,1660.0,3
26939,8,23024,2878.0,3
26940,6,16403,2733.8333333333335,1
26941,7,17977,2568.1428571428573,4
26942,5,9362,1872.4,1
26943,5,13962,2792.4,3
26944,4,9793,2448.25,3
26945,8,18434,2304.25,1
26946,9,25454,2828.222222222222,4
26947,4,9155,2288.75,0
26948,4,11756,2939.0,3
26949,6,11070,1845.0,2
26950,3,8959,2986.3333333333335,1
26951,7,20499,2928.4285714285716,3
26952,7,20459,2922.714285714286,1
26953,4,16126,4031.5,1
26954,5,10455,2091.0,2
26955,7,15747,2249.5714285714284,3
26956,1,2510,2510.0,1
26957,3,7954,2651.3333333333335,1
26958,2,4478,2239.0,1
26959,5,15909,3181.8,2
26960,6,18322,3053.6666666666665,2
26961,6,17884,2980.6666666666665,2
26962,9,29109,3234.3333333333335,2
26963,5,17849,3569.8,2
26964,8,17400,2175.0,2
26965,4,12398,3099.5,1
26966,3,7451,2483.6666666666665,2
26967,3,6831,2277.0,2
26968,12,21312,1776.0,5
26969,5,16231,3246.2,2
26970,6,16479,2746.5,4
26971,2,3466,1733.0,2
26972,1,3850,3850.0,0
26973,7,18153,2593.285714285714,2
26974,3,10846,3615.3333333333335,0
26975,8,15296,1912.0,4
26976,1,1700,1700.0,0
26977,4,10989,2747.25,1
26978,6,12800,2133.3333333333335,0
26979,2,5242,2621.0,1
26980,10,33810,3381.0,3
26981,8,20308,2538.5,3
26982,5,13039,2607.8,3
26983,2,4801,2400.5,1
26984,2,1971,985.5,2
26985,6,19520,3253.3333333333335,3
26986,1,4376,4376.0,1
26987,7,20445,2920.714285714286,4
26988,10,26421,2642.1,7
26989,5,11974,2394.8,1
26990,6,18313,3052.1666666666665,5
26991,8,29741,3717.625,4
26992,5,12856,2571.2,2
26993,3,7446,2482.0,1
26994,4,11411,2852.75,3
26995,5,10655,2131.0,2
26996,3,10185,3395.0,1
26997,7,20356,2908.0,2
26998,6,14868,2478.0,1
26999,2,7670,3835.0,1
27000,5,10025,2005.0,2
27001,6,13582,2263.6666666666665,2
27002,7,23121,3303.0,2
27003,2,1746,873.0,2
27004,7,18586,2655.1428571428573,6
27005,1,2380,2380.0,0
27006,3,8498,2832.6666666666665,1
27007,3,8005,2668.3333333333335,0
27008,5,14939,2987.8,2
27009,3,10245,3415.0,1
27010,4,12018,3004.5,2
27011,7,19425,2775.0,2
27012,7,21735,3105.0,0
27013,2,5145,2572.5,2
27014,1,3294,3294.0,1
27015,10,24778,2477.8,6
27016,9,22949,2549.8888888888887,3
27017,3,9890,3296.6666666666665,2
27018,8,14937,1867.125,3
27019,4,13196,3299.0,0
27020,8,23525,2940.625,4
27021,6,16355,2725.8333333333335,3
27022,3,2529,843.0,2
27023,7,13147,1878.142857142857,4
27024,3,3922,1307.3333333333333,2
27025,5,21058,4211.6,2
27026,6,12745,2124.1666666666665,3
27027,8,20758,2594.75,4
27028,6,15845,2640.8333333333335,4
27029,3,8650,2883.3333333333335,1
27030,4,14306,3576.5,1
27031,2,1865,932.5,1
27032,9,17879,1986.5555555555557,3
27033,8,19152,2394.0,1
27035,7,17246,2463.714285714286,3
27036,5,10245,2049.0,2
27037,2,4238,2119.0,1
27038,6,18586,3097.6666666666665,3
27039,5,12965,2593.0,1
27040,6,21017,3502.8333333333335,3
27041,4,12997,3249.25,2
27042,5,9361,1872.2,3
27043,2,5950,2975.0,0
27044,3,7200,2400.0,2
27045,3,7203,2401.0,2
27046,4,15452,3863.0,3
27047,4,9599,2399.75,1
27048,4,10180,2545.0,2
27049,2,8945,4472.5,0
27050,6,17435,2905.8333333333335,2
27051,5,10972,2194.4,2
27052,3,10762,3587.3333333333335,1
27053,2,2753,1376.5,0
27054,8,18538,2317.25,4
27055,8,22450,2806.25,4
27056,5,12072,2414.4,1
27057,6,13045,2174.1666666666665,3
27058,6,14719,2453.1666666666665,2
27059,6,17702,2950.3333333333335,2
27060,8,25921,3240.125,7
27061,7,17874,2553.4285714285716,2
27062,2,4212,2106.0,1
27063,11,30696,2790.5454545454545,3
27064,8,19965,2495.625,2
27065,7,21095,3013.5714285714284,2
27066,8,19948,2493.5,3
27067,4,12170,3042.5,0
27068,2,6457,3228.5,0
27069,5,11448,2289.6,1
27070,7,21058,3008.285714285714,3
27071,9,29257,3250.777777777778,2
27072,1,2896,2896.0,0
27073,2,7972,3986.0,0
27074,5,7802,1560.4,2
27075,3,8722,2907.3333333333335,0
27076,6,12556,2092.6666666666665,4
27077,5,15849,3169.8,3
27078,4,12663,3165.75,1
27080,4,10624,2656.0,1
27081,2,4700,2350.0,0
27082,4,14585,3646.25,4
27083,8,17806,2225.75,1
27084,6,18266,3044.3333333333335,2
27085,3,6876,2292.0,1
27086,5,18785,3757.0,2
27087,4,10727,2681.75,2
27088,3,6579,2193.0,1
27089,6,19592,3265.3333333333335,1
27090,6,12815,2135.8333333333335,2
27091,4,13526,3381.5,2
27092,5,16596,3319.2,3
27093,2,2837,1418.5,1
27094,5,9853,1970.6,3
27095,7,15765,2252.1428571428573,3
27096,3,9310,3103.3333333333335,1
27097,6,17531,2921.8333333333335,5
27098,9,27731,3081.222222222222,2
27099,4,8563,2140.75,1
27100,8,23973,2996.625,4
27101,3,7402,2467.3333333333335,0
27102,5,10323,2064.6,0
27103,9,21811,2423.4444444444443,2
27104,8,22891,2861.375,3
27105,9,29524,3280.4444444444443,3
27106,6,22626,3771.0,3
27107,7,14169,2024.142857142857,2
27108,3,5483,1827.6666666666667,2
27109,2,6526,3263.0,0
27110,4,6821,1705.25,1
27111,4,12636,3159.0,2
27112,3,9939,3313.0,1
27113,5,16998,3399.6,1
27114,8,27999,3499.875,1
27115,1,729,729.0,1
27116,8,21970,2746.25,3
27117,4,7068,1767.0,2
27118,4,9920,2480.0,0
27119,2,927,463.5,0
27120,5,10979,2195.8,2
27121,4,11884,2971.0,1
27122,4,9873,2468.25,3
27123,3,8672,2890.6666666666665,1
27124,5,16337,3267.4,1
27125,7,13033,1861.857142857143,3
27126,3,9887,3295.6666666666665,0
27127,7,11115,1587.857142857143,3
27128,3,9886,3295.3333333333335,0
27129,6,14357,2392.8333333333335,3
27130,6,18443,3073.8333333333335,4
27131,1,2118,2118.0,1
27132,7,19253,2750.4285714285716,3
27133,4,15455,3863.75,2
27134,2,1719,859.5,2
27135,6,19404,3234.0,3
27136,6,18525,3087.5,5
27137,5,16676,3335.2,1
27138,4,12004,3001.0,2
27139,6,12381,2063.5,2
27140,4,13419,3354.75,1
27141,2,6144,3072.0,2
27142,4,13261,3315.25,0
27143,3,14287,4762.333333333333,0
27144,5,13826,2765.2,2
27145,7,23021,3288.714285714286,4
27146,8,22334,2791.75,3
27147,3,5096,1698.6666666666667,1
27148,4,10070,2517.5,2
27149,5,13946,2789.2,3
27150,3,8765,2921.6666666666665,2
27151,1,917,917.0,0
27152,4,11624,2906.0,3
27153,8,22939,2867.375,4
27154,6,10695,1782.5,2
27155,4,6468,1617.0,4
27156,4,10865,2716.25,1
27157,4,6718,1679.5,2
27158,6,14824,2470.6666666666665,1
27159,7,15537,2219.5714285714284,2
27160,7,19719,2817.0,1
27161,6,14919,2486.5,3
27162,2,3039,1519.5,1
27163,6,18843,3140.5,3
27164,8,26358,3294.75,2
27165,5,12009,2401.8,3
27167,5,18578,3715.6,3
27168,3,7508,2502.6666666666665,3
27169,6,16004,2667.3333333333335,3
27170,3,13981,4660.333333333333,1
27171,4,7415,1853.75,1
27172,8,15867,1983.375,2
27173,5,10860,2172.0,1
27174,3,6842,2280.6666666666665,1
27175,4,6601,1650.25,3
27176,6,17591,2931.8333333333335,3
27177,6,17024,2837.3333333333335,4
27178,6,18739,3123.1666666666665,3
27179,3,6798,2266.0,0
27180,3,6407,2135.6666666666665,1
27181,3,7484,2494.6666666666665,0
27182,4,10513,2628.25,2
27183,3,8868,2956.0,1
27184,5,8054,1610.8,1
27185,5,8782,1756.4,0
27186,5,17281,3456.2,2
27187,4,13066,3266.5,3
27188,10,26236,2623.6,5
27189,9,16499,1833.2222222222222,4
27190,4,8362,2090.5,1
27191,4,14825,3706.25,2
27192,4,9781,2445.25,3
27193,4,12425,3106.25,3
27194,4,11998,2999.5,2
27195,2,1931,965.5,0
27196,5,8869,1773.8,2
27197,3,6033,2011.0,1
27198,3,3461,1153.6666666666667,0
27199,5,12960,2592.0,3
27200,3,8345,2781.6666666666665,0
27201,6,11854,1975.6666666666667,2
27202,2,2503,1251.5,1
27203,1,2148,2148.0,0
27204,3,10155,3385.0,0
27205,4,11402,2850.5,0
27206,7,22975,3282.1428571428573,4
27207,5,16641,3328.2,3
27208,5,14880,2976.0,4
27209,12,40575,3381.25,4
27210,3,6448,2149.3333333333335,3
27211,3,9592,3197.3333333333335,1
27212,6,15774,2629.0,2
27213,2,7612,3806.0,2
27214,4,14171,3542.75,3
27215,5,9947,1989.4,2
27216,6,14896,2482.6666666666665,4
27217,10,27348,2734.8,5
27218,4,9525,2381.25,2
27219,5,11093,2218.6,0
27220,9,25777,2864.1111111111113,5
27221,5,13111,2622.2,3
27222,4,7801,1950.25,3
27223,5,13615,2723.0,2
27224,3,8042,2680.6666666666665,1
27225,3,4585,1528.3333333333333,1
27226,6,16689,2781.5,3
27227,5,17502,3500.4,2
27228,7,20358,2908.285714285714,1
27229,6,17041,2840.1666666666665,2
27230,3,4976,1658.6666666666667,2
27231,3,7921,2640.3333333333335,3
27232,6,20066,3344.3333333333335,2
27233,7,13956,1993.7142857142858,2
27234,4,12008,3002.0,1
27235,4,14044,3511.0,2
27236,3,8321,2773.6666666666665,1
27237,3,12339,4113.0,2
27238,5,15476,3095.2,2
27239,2,3717,1858.5,1
27240,3,2080,693.3333333333334,1
27241,9,25479,2831.0,3
27242,10,33336,3333.6,0
27243,6,12864,2144.0,4
27244,3,7378,2459.3333333333335,1
27245,2,6142,3071.0,1
27246,5,16514,3302.8,1
27247,4,9754,2438.5,3
27248,6,17604,2934.0,4
27249,4,9428,2357.0,0
27250,4,14155,3538.75,1
27251,7,18210,2601.4285714285716,1
27252,5,16746,3349.2,3
27253,4,12719,3179.75,3
27254,5,18067,3613.4,1
27255,3,8621,2873.6666666666665,1
27256,7,20162,2880.285714285714,6
27257,4,10003,2500.75,3
27258,4,11874,2968.5,2
27259,3,6156,2052.0,1
27260,4,4497,1124.25,2
27261,7,20480,2925.714285714286,1
27262,7,21010,3001.4285714285716,4
27263,4,17453,4363.25,2
27264,5,15824,3164.8,2
27265,3,12837,4279.0,1
27266,6,20952,3492.0,4
27267,7,17138,2448.285714285714,1
27268,4,9539,2384.75,1
27269,4,17457,4364.25,2
27270,5,16487,3297.4,1
27271,7,22168,3166.8571428571427,1
27272,4,12117,3029.25,2
27273,4,7785,1946.25,1
27274,4,9988,2497.0,2
27275,4,13607,3401.75,1
27276,2,6786,3393.0,1
27277,2,7333,3666.5,1
27278,4,7812,1953.0,2
27279,4,10563,2640.75,2
27280,8,15672,1959.0,2
27281,1,3615,3615.0,0
27282,8,11460,1432.5,6
27283,5,17236,3447.2,3
27284,5,11186,2237.2,3
27285,4,8932,2233.0,3
27286,9,24172,2685.777777777778,6
27287,4,7058,1764.5,1
27288,4,8212,2053.0,3
27289,6,14514,2419.0,2
27290,7,22980,3282.8571428571427,3
27291,6,15693,2615.5,1
27292,4,14165,3541.25,0
27293,4,6039,1509.75,1
27294,4,12171,3042.75,1
27295,3,8931,2977.0,2
27296,1,5063,5063.0,1
27297,6,13151,2191.8333333333335,1
27298,4,12018,3004.5,2
27299,3,9819,3273.0,1
27300,5,18349,3669.8,1
27301,8,22267,2783.375,2
27302,6,21341,3556.8333333333335,2
27303,4,12352,3088.0,1
27304,4,3716,929.0,1
27305,7,17552,2507.4285714285716,5
27306,8,21410,2676.25,5
27307,4,9990,2497.5,0
27308,4,10889,2722.25,2
27309,1,969,969.0,0
27310,2,6738,3369.0,1
27311,3,7592,2530.6666666666665,2
27312,6,9231,1538.5,2
27313,8,17743,2217.875,2
27314,4,10673,2668.25,1
27315,4,7650,1912.5,3
27316,6,18761,3126.8333333333335,1
27317,10,20353,2035.3,3
27318,6,13652,2275.3333333333335,3
27319,4,12776,3194.0,3
27320,7,18132,2590.285714285714,3
27321,2,5905,2952.5,0
27322,3,8265,2755.0,2
27323,6,14771,2461.8333333333335,2
27324,1,3108,3108.0,1
27325,5,9672,1934.4,1
27326,2,7926,3963.0,0
27327,9,31272,3474.6666666666665,5
27328,4,11457,2864.25,2
27329,6,20663,3443.8333333333335,2
27330,7,21968,3138.285714285714,3
27331,7,19886,2840.8571428571427,4
27332,2,4815,2407.5,0
27333,6,13296,2216.0,3
27334,6,15982,2663.6666666666665,2
27335,1,2536,2536.0,1
27336,8,26184,3273.0,5
27337,7,10713,1530.4285714285713,6
27338,5,12863,2572.6,2
27339,5,9561,1912.2,1
27340,8,19051,2381.375,2
27341,1,3030,3030.0,0
27342,3,12401,4133.666666666667,1
27343,3,5028,1676.0,0
27344,5,16581,3316.2,2
27345,3,9032,3010.6666666666665,1
27346,3,4712,1570.6666666666667,1
27347,3,8992,2997.3333333333335,1
27348,7,20866,2980.8571428571427,3
27349,3,7039,2346.3333333333335,2
27350,3,12162,4054.0,1
27351,1,3469,3469.0,0
27352,7,15575,2225.0,4
27353,5,14748,2949.6,0
27354,5,13264,2652.8,3
27355,3,4620,1540.0,1
27356,4,11080,2770.0,3
27357,8,26460,3307.5,3
27358,5,15731,3146.2,2
27359,6,16514,2752.3333333333335,3
27360,5,15099,3019.8,2
27361,10,21636,2163.6,4
27362,6,12912,2152.0,2
27363,5,10421,2084.2,2
27364,8,17115,2139.375,3
27365,8,20213,2526.625,3
27366,8,27069,3383.625,4
27367,1,1936,1936.0,1
27368,4,7410,1852.5,2
27369,6,12976,2162.6666666666665,2
27370,6,20211,3368.5,3
27371,6,16088,2681.3333333333335,1
27372,3,7704,2568.0,1
27373,3,6824,2274.6666666666665,1
27374,6,14754,2459.0,4
27375,3,7906,2635.3333333333335,1
27376,3,8412,2804.0,1
27377,5,15322,3064.4,2
27378,5,11150,2230.0,2
27379,6,12588,2098.0,3
27380,4,7243,1810.75,1
27381,4,10695,2673.75,1
27382,8,20910,2613.75,3
27383,3,8526,2842.0,2
27384,5,11335,2267.0,1
27385,4,10641,2660.25,1
27386,3,12448,4149.333333333333,1
27387,7,24590,3512.8571428571427,1
27388,2,8886,4443.0,1
27389,3,7675,2558.3333333333335,3
27390,6,13848,2308.0,3
27391,6,17989,2998.1666666666665,0
27392,9,18486,2054.0,4
27393,4,16622,4155.5,2
27394,6,13404,2234.0,3
27395,4,10304,2576.0,2
27396,3,9313,3104.3333333333335,0
27397,3,10049,3349.6666666666665,2
27398,4,8408,2102.0,2
27399,5,5632,1126.4,2
27400,8,19869,2483.625,0
27401,7,28197,4028.1428571428573,3
27402,5,13208,2641.6,2
27403,6,15152,2525.3333333333335,5
27404,5,12602,2520.4,4
27405,5,10078,2015.6,2
27406,4,7105,1776.25,1
27407,3,10672,3557.3333333333335,1
27408,3,10505,3501.6666666666665,1
27409,4,9146,2286.5,4
27410,5,13565,2713.0,5
27411,5,17444,3488.8,4
27412,12,36564,3047.0,4
27413,4,14686,3671.5,1
27414,2,8839,4419.5,0
27415,4,11986,2996.5,2
27416,7,21020,3002.8571428571427,3
27417,6,13059,2176.5,2
27418,8,19119,2389.875,3
27419,7,20943,2991.8571428571427,3
27420,5,10374,2074.8,3
27421,2,2271,1135.5,1
27422,5,12780,2556.0,2
27423,5,10390,2078.0,2
27424,3,10566,3522.0,1
27425,6,15795,2632.5,3
27426,5,18361,3672.2,3
27427,1,3792,3792.0,1
27428,8,23613,2951.625,3
27429,4,8660,2165.0,3
27430,5,8869,1773.8,0
27431,3,9070,3023.3333333333335,2
27432,9,22015,2446.1111111111113,4
27433,7,19262,2751.714285714286,4
27434,5,13196,2639.2,1
27435,4,9575,2393.75,0
27436,3,6909,2303.0,1
27437,6,14422,2403.6666666666665,3
27438,4,11056,2764.0,2
27439,9,20683,2298.1111111111113,4
27440,8,22437,2804.625,5
27441,6,15500,2583.3333333333335,1
27442,7,15228,2175.4285714285716,2
27443,6,18404,3067.3333333333335,4
27444,8,15612,1951.5,3
27445,3,13556,4518.666666666667,2
27446,6,20596,3432.6666666666665,1
27447,8,18148,2268.5,3
27448,6,11548,1924.6666666666667,1
27449,4,7082,1770.5,4
27450,5,14402,2880.4,2
27451,3,3674,1224.6666666666667,2
27452,4,10300,2575.0,1
27453,5,10455,2091.0,3
27454,7,21503,3071.8571428571427,5
27455,6,19236,3206.0,4
27456,2,6380,3190.0,0
27457,5,19806,3961.2,0
27458,5,19451,3890.2,2
27459,5,11618,2323.6,0
27460,7,17770,2538.5714285714284,3
27461,5,8260,1652.0,2
27462,4,13710,3427.5,1
27463,6,22049,3674.8333333333335,4
27464,5,8430,1686.0,2
27465,6,14565,2427.5,2
27466,6,25545,4257.5,0
27467,4,14067,3516.75,1
27468,8,27198,3399.75,3
27469,7,14469,2067.0,4
27470,5,13451,2690.2,1
27471,8,20028,2503.5,1
27472,6,20575,3429.1666666666665,2
27473,2,5424,2712.0,1
27474,7,24594,3513.4285714285716,2
27475,7,17713,2530.4285714285716,1
27476,6,14243,2373.8333333333335,3
27477,6,16475,2745.8333333333335,2
27478,7,18563,2651.8571428571427,3
27479,3,3915,1305.0,0
27480,7,19152,2736.0,2
27482,10,31541,3154.1,5
27483,9,22986,2554.0,3
27484,5,15503,3100.6,2
27485,4,9164,2291.0,1
27486,3,7247,2415.6666666666665,1
27487,8,25595,3199.375,4
27488,4,10298,2574.5,1
27489,6,12037,2006.1666666666667,3
27490,8,22038,2754.75,3
27491,5,16189,3237.8,3
27492,4,9532,2383.0,0
27493,10,22992,2299.2,5
27494,5,14461,2892.2,3
27496,4,6773,1693.25,1
27497,6,19173,3195.5,2
27498,5,10088,2017.6,2
27499,8,21086,2635.75,2
27500,7,12968,1852.5714285714287,2
27501,3,5039,1679.6666666666667,2
27502,5,12018,2403.6,3
27503,3,9846,3282.0,1
27504,5,15489,3097.8,2
27505,9,24285,2698.3333333333335,5
27506,2,5126,2563.0,2
27507,4,18451,4612.75,1
27508,3,7878,2626.0,3
27509,2,5780,2890.0,2
27510,5,12506,2501.2,2
27511,7,21038,3005.4285714285716,4
27512,7,23797,3399.5714285714284,2
27513,2,3390,1695.0,0
27514,6,18145,3024.1666666666665,4
27515,2,7087,3543.5,1
27516,9,19585,2176.1111111111113,2
27517,4,9213,2303.25,1
27518,5,14850,2970.0,2
27519,4,14840,3710.0,2
27520,8,25915,3239.375,3
27521,3,5923,1974.3333333333333,2
27522,4,9325,2331.25,2
27523,6,16839,2806.5,4
27524,4,12056,3014.0,3
27525,2,4729,2364.5,0
27526,6,17642,2940.3333333333335,1
27527,1,527,527.0,0
27528,1,1624,1624.0,0
27529,4,11077,2769.25,2
