Customer ID,Recency,Frequency,Monetary,Customer Age,Total_Returns,Churn
21933,148,8,18632,49,3,1
21934,513,2,6260,39,0,0
21935,268,9,25512,42,2,0
21936,184,5,11543,35,1,0
21937,77,3,10677,66,0,1
21938,67,5,14530,29,2,0
21939,281,3,12901,22,1,0
21940,70,6,15589,27,2,0
21941,39,9,26867,46,6,0
21942,144,5,13480,33,2,0
21943,152,6,15873,56,3,1
21944,199,3,6730,35,1,0
21945,173,5,14458,60,3,0
21946,437,4,6939,46,1,0
21947,231,7,15692,53,3,0
21948,98,8,23244,44,3,0
21949,18,4,11558,48,1,0
21950,398,9,16007,37,4,0
21951,329,7,29969,70,4,0
21952,952,3,7060,47,0,0
21953,110,6,17712,31,4,0
21954,35,7,18042,21,3,0
21955,23,9,17981,25,3,1
21956,554,3,7460,42,1,0
21957,89,4,10108,41,1,0
21958,16,4,14566,56,1,0
21959,185,7,28004,42,4,0
21960,113,8,13944,36,4,0
21961,30,5,8718,55,0,0
21962,476,4,10801,24,1,0
21963,191,7,15544,26,3,1
21964,614,2,5788,52,0,0
21965,340,3,4796,31,1,1
21966,196,5,18748,65,4,0
21967,599,5,12935,68,2,0
21968,386,4,9031,35,3,0
21969,55,8,23824,38,2,1
21970,114,6,16883,50,5,1
21971,25,6,16037,21,3,0
21972,314,6,17874,69,2,0
21973,5,4,13444,40,2,1
21974,292,8,15011,41,2,0
21975,147,5,15340,58,1,0
21976,275,4,10561,29,4,0
21977,371,8,22697,54,0,0
21978,296,7,19226,38,5,0
21979,741,4,11098,23,0,0
21980,315,5,19846,38,3,1
21981,136,4,12370,34,2,0
21982,62,6,15747,59,3,0
21983,606,2,7398,47,1,0
21984,603,1,757,34,0,0
21985,106,8,17342,26,4,1
21986,31,6,9553,20,4,0
21987,163,6,19026,45,4,0
21988,12,5,14531,24,1,0
21989,117,6,18322,69,3,0
21990,305,6,10090,70,3,0
21991,443,7,29387,56,5,0
21992,17,10,22102,31,5,0
21993,389,10,23998,66,4,0
21994,179,4,6246,48,2,0
21995,151,8,23750,51,2,0
21996,188,5,14060,52,2,1
21997,114,8,24435,57,4,0
21998,62,4,8095,28,1,1
21999,35,10,22784,57,3,0
22000,445,2,8312,40,2,1
22001,126,2,8288,31,0,0
22002,109,5,19407,34,5,0
22003,4,6,18335,60,1,0
22004,101,9,24934,41,3,0
22005,99,7,20367,25,4,0
22006,44,4,7328,66,4,1
22007,461,5,14675,23,1,0
22008,292,3,6726,37,2,0
22009,33,3,3387,53,2,0
22010,0,7,21192,46,3,0
22011,123,4,10009,70,2,0
22012,87,6,14116,24,5,0
22013,210,4,13506,37,2,0
22014,312,7,22452,67,2,1
22015,97,2,5214,30,0,0
22016,374,6,11997,19,0,1
22017,73,4,5346,23,0,0
22018,6,8,23763,53,3,0
22019,229,2,6203,52,1,0
22020,1103,1,2001,28,0,0
22021,62,6,11033,52,3,0
22022,241,5,12006,34,2,1
22023,147,7,17979,42,1,1
22024,26,5,9995,26,3,1
22025,314,5,14488,30,2,0
22026,496,3,11029,59,1,0
22027,548,8,22518,27,3,0
22028,416,5,7325,48,1,0
22029,82,3,11627,70,3,0
22030,139,4,9391,48,2,0
22031,427,3,4390,30,2,0
22032,117,5,10931,40,2,1
22033,480,6,21005,54,2,0
22034,226,8,26425,49,3,1
22035,122,3,7321,19,1,0
22036,77,8,24253,23,4,0
22037,74,5,13472,23,3,0
22038,168,4,17983,35,2,0
22039,6,7,17640,70,2,0
22040,64,3,7514,66,0,0
22041,87,7,15651,25,3,1
22042,245,3,11824,60,2,0
22043,438,4,13467,60,2,0
22044,394,5,12720,55,1,0
22045,174,2,4027,44,1,1
22046,149,4,9187,44,1,0
22047,66,3,3561,57,2,0
22048,127,3,8613,24,2,0
22049,122,4,16030,34,2,0
22050,190,8,23723,52,3,0
22051,74,4,9928,49,3,0
22052,95,6,20150,70,3,0
22053,74,4,9932,57,1,0
22054,520,3,3728,52,1,0
22055,135,8,24062,29,3,0
22056,603,4,8790,27,1,0
22057,458,6,17664,54,2,0
22058,514,8,25760,29,4,1
22059,46,5,11566,47,3,0
22060,308,5,11010,30,2,0
22061,168,5,9753,69,2,0
22062,75,12,31214,40,5,0
22063,284,3,9208,44,1,0
22064,403,5,7929,19,2,0
22065,295,3,8707,21,2,0
22066,352,5,13328,23,2,1
22067,255,4,8327,60,3,1
22068,17,6,13552,22,3,0
22069,93,5,19700,31,2,1
22070,291,7,24013,27,0,0
22071,234,3,5292,18,2,0
22072,45,6,13793,21,1,0
22073,105,5,12772,29,1,0
22074,302,9,27323,57,4,0
22075,464,4,11036,23,0,0
22076,118,4,10470,61,1,1
22077,12,6,11134,69,1,0
22078,469,5,17863,24,3,0
22079,376,6,19576,53,3,0
22080,445,6,14023,44,3,0
22081,218,5,12461,38,3,0
22082,582,5,7619,28,3,0
22083,409,4,7807,40,3,0
22084,56,8,21770,47,7,0
22085,36,5,12512,60,3,0
22086,56,7,20794,29,3,0
22087,270,10,24982,23,4,0
22088,215,7,17464,68,1,1
22089,59,3,8854,42,1,0
22090,451,1,4034,55,0,0
22091,481,5,12467,60,1,1
22092,83,7,18327,30,1,0
22093,0,9,14697,55,4,0
22094,23,8,17862,61,3,0
22095,136,6,21157,64,1,0
22096,79,3,6216,27,1,0
22097,123,6,16665,39,2,0
22098,124,7,21433,30,4,0
22099,89,8,21863,37,3,1
22100,85,4,4610,42,1,0
22101,110,5,10499,30,2,0
22102,429,3,6521,42,3,0
22103,67,7,21881,19,2,1
22104,41,6,19987,60,1,0
22105,203,10,27429,31,6,0
22106,105,8,18219,39,4,0
22107,78,5,14487,39,1,0
22108,56,6,10123,50,3,0
22109,313,5,13580,25,2,0
22110,528,4,4777,37,1,1
22111,234,7,17994,25,2,0
22112,707,4,10176,22,2,1
22113,218,4,8996,43,3,0
22114,469,1,904,46,0,0
22115,22,6,21554,64,3,0
22116,302,5,11874,36,1,0
22117,133,11,37592,50,5,0
22118,33,4,8019,26,2,0
22119,35,6,12090,19,3,0
22120,64,2,6195,39,1,0
22121,365,4,13612,69,2,0
22122,81,3,11929,65,1,0
22123,92,7,17680,47,5,0
22124,44,7,20144,65,5,0
22125,586,4,7141,35,2,0
22126,288,3,6375,29,1,0
22127,678,4,12130,47,2,0
22128,110,3,6608,59,2,0
22129,72,6,14977,69,2,0
22130,232,6,16634,41,4,0
22131,711,2,6948,23,1,0
22132,132,5,10379,56,3,0
22133,22,9,24183,33,2,0
22134,91,3,11814,69,1,0
22135,41,1,1776,59,0,0
22136,148,10,31603,58,6,0
22137,176,7,13456,21,1,1
22138,188,3,10388,32,0,0
22139,490,4,9073,43,1,0
22140,797,1,2804,64,1,0
22141,342,4,9453,34,1,0
22142,131,5,11461,33,4,0
22143,367,7,9903,33,2,1
22144,565,6,13442,47,2,0
22145,30,4,13680,36,0,1
22146,362,5,15967,58,2,0
22147,51,10,28215,40,8,0
22148,9,6,11740,40,2,0
22149,107,4,13211,41,3,0
22150,420,3,5597,50,1,0
22151,536,5,12312,25,4,0
22152,66,8,20110,38,5,0
22153,473,4,17056,42,3,0
22154,489,2,6301,35,1,0
22155,15,4,14744,24,1,0
22156,163,6,15886,35,3,1
22157,127,2,3797,31,2,0
22158,70,4,10675,36,1,1
22159,168,5,14131,21,3,0
22161,337,3,9383,19,1,0
22162,264,2,4774,20,1,0
22163,30,6,16115,59,4,1
22164,538,3,10158,48,2,0
22165,543,2,7772,63,1,0
22166,488,4,14129,45,1,0
22167,371,6,20948,69,4,0
22168,201,4,13512,58,3,0
22169,170,6,16636,27,1,0
22170,254,5,12913,59,2,0
22171,43,10,29167,66,8,0
22172,221,5,13404,26,5,0
22173,617,2,8614,58,0,0
22174,440,6,21290,21,1,0
22175,70,5,11172,31,2,0
22176,1145,2,2885,34,1,1
22177,35,3,3476,69,1,0
22178,8,8,21182,21,5,0
22179,350,9,23696,61,3,0
22180,326,4,3680,20,2,0
22181,213,7,17997,69,5,0
22182,44,5,8491,32,1,0
22183,557,5,13913,64,1,1
22184,17,4,7625,30,2,0
22185,55,2,1104,23,1,1
22186,62,6,23990,26,3,1
22187,438,4,10527,62,2,0
22188,778,3,7051,24,0,0
22189,374,6,18665,38,2,0
22190,52,2,5539,43,0,0
22191,56,6,14683,19,3,1
22192,631,3,7331,23,0,1
22193,245,5,14451,27,1,0
22194,136,5,11467,30,3,0
22195,461,3,10445,52,3,0
22196,454,4,12627,42,2,0
22197,438,6,24851,57,2,0
22198,31,8,17310,37,3,0
22199,169,2,10138,42,0,0
22200,230,5,17373,45,3,1
22201,576,3,7290,25,1,0
22202,541,4,10545,22,2,0
22203,332,4,11440,50,1,0
22204,112,7,24292,49,3,0
22205,304,4,8777,18,2,1
22206,31,3,5905,21,1,1
22207,273,6,24277,62,2,0
22208,1,6,17249,22,2,1
22209,6,6,15014,60,1,0
22210,267,7,19549,66,5,0
22211,49,8,26728,46,5,0
22212,217,6,14663,31,5,1
22213,232,7,8083,33,2,0
22214,205,9,25234,46,5,0
22215,261,6,19021,20,3,0
22216,455,6,13338,25,3,0
22217,766,2,5717,29,1,0
22218,189,5,14642,31,1,1
22219,264,6,7259,37,3,0
22220,166,6,20122,64,2,1
22221,742,6,13130,20,4,1
22222,10,5,11689,61,4,1
22223,119,3,8380,20,1,1
22224,241,4,4961,28,1,0
22225,362,7,23529,55,2,0
22226,331,5,17833,30,2,0
22227,233,3,13169,28,1,0
22228,389,4,9924,18,2,1
22229,77,3,10518,44,0,0
22230,57,7,14892,32,2,0
22231,62,3,6043,42,1,0
22232,32,4,10519,66,3,0
22233,26,11,31154,31,4,0
22234,31,2,4705,34,1,0
22235,83,3,9199,37,1,0
22236,82,4,17663,45,3,0
22237,530,5,16070,42,3,0
22238,376,4,11460,60,2,0
22239,17,5,9760,58,2,0
22240,188,6,19436,64,3,1
22241,170,10,20023,33,5,0
22243,192,4,13603,28,1,0
22244,544,5,15426,60,3,0
22245,323,11,26134,32,3,0
22246,208,5,16796,64,2,0
22247,90,4,7919,19,2,0
22248,58,7,19035,61,3,0
22249,483,6,13731,57,3,0
22250,259,8,25081,70,5,0
22251,631,2,3812,49,2,0
22252,39,3,8685,70,2,0
22253,95,5,8170,56,3,0
22254,82,3,5523,34,0,1
22255,250,3,4900,65,1,0
22256,317,4,11126,39,0,0
22257,72,8,16669,50,5,0
22258,99,8,15747,57,4,1
22259,15,6,21472,52,2,0
22260,265,2,7765,51,1,1
22261,222,10,28562,38,4,1
22262,118,4,11253,67,1,0
22263,59,9,21632,68,5,0
22264,1292,1,3180,55,0,0
22265,37,9,21531,54,3,0
22266,310,5,13214,26,4,0
22267,676,2,7778,31,1,0
22268,43,6,14474,57,0,0
22269,794,2,6533,70,1,0
22270,200,5,20371,69,2,0
22271,441,6,12294,54,0,1
22272,97,7,17115,22,2,0
22273,267,4,8948,34,2,0
22274,464,4,13197,19,1,0
22275,33,10,33729,47,4,0
22276,587,3,10520,23,1,1
22277,86,6,20133,60,6,0
22278,77,8,24381,41,1,0
22279,547,3,4415,53,2,1
22280,311,2,4975,32,2,0
22281,116,5,15470,66,2,1
22282,432,3,8028,32,2,0
22283,230,3,9142,21,2,0
22284,64,3,8049,61,1,0
22285,76,6,15857,21,4,1
22286,280,5,10555,26,4,1
22287,66,2,4426,63,1,0
22288,60,8,15842,63,5,0
22289,67,9,28510,53,4,1
22290,292,7,19981,44,3,0
22291,93,2,6285,20,1,0
22292,716,5,18314,47,1,0
22293,301,6,18623,31,2,1
22294,155,7,17386,51,2,0
22295,397,3,7438,57,1,1
22296,783,5,15612,53,1,1
22297,6,3,9905,59,2,1
22298,593,4,11525,65,3,0
22299,722,4,6562,49,1,0
22300,65,5,13744,67,2,0
22301,462,7,21960,35,2,0
22302,116,8,19072,60,1,0
22303,96,4,13688,32,2,0
22304,106,6,17760,60,2,1
22305,8,6,18066,40,2,0
22306,105,7,21724,59,2,0
22307,458,5,16424,56,2,0
22308,83,10,26577,68,4,1
22309,57,9,24596,39,5,0
22310,419,6,16527,63,2,0
22311,397,6,22383,59,2,0
22312,32,6,24108,56,3,0
22313,62,7,16556,61,3,0
22314,407,4,17906,24,1,0
22315,186,4,13254,69,3,0
22316,132,2,5452,61,0,0
22317,625,4,13839,26,2,0
22318,241,8,17283,22,4,0
22319,24,6,14450,26,3,0
22320,243,7,24235,69,2,0
22321,140,4,13447,58,2,0
22322,226,4,13449,23,1,1
22323,273,4,12880,35,1,0
22324,79,3,7624,58,1,0
22325,82,5,16722,34,1,0
22326,428,3,9221,64,0,0
22327,18,4,11461,34,1,0
22328,67,4,13776,48,3,0
22329,189,6,21935,51,4,0
22330,200,3,9806,35,2,0
22331,121,7,15309,22,5,0
22332,702,2,8462,19,1,1
22333,51,2,7704,33,1,0
22334,9,9,22891,69,3,1
22335,149,4,10495,31,2,0
22336,26,8,24805,65,1,0
22337,15,5,17753,66,1,1
22338,170,7,22237,55,4,0
22339,349,4,15583,49,1,1
22340,42,6,21031,67,3,0
22341,112,8,18834,24,5,0
22342,101,4,10459,53,2,1
22343,674,3,7657,65,2,0
22344,5,4,15825,69,1,0
22345,691,5,12524,24,0,0
22346,54,5,15632,63,2,0
22347,307,5,14844,36,2,0
22348,124,4,13060,60,1,0
22349,108,2,5279,63,1,0
22350,169,3,4514,47,1,0
22351,120,8,32324,33,5,0
22352,836,3,3492,26,0,1
22353,324,5,17848,48,4,0
22354,436,10,20823,24,3,0
22355,951,4,9389,70,2,0
22356,147,6,14175,50,0,0
22357,351,2,8296,67,0,0
22358,133,6,15320,39,5,1
22359,216,6,19153,46,1,0
22360,277,5,13248,23,2,0
22361,120,9,25349,69,6,0
22362,41,9,27506,42,3,0
22363,82,9,23837,49,5,0
22364,333,4,14983,33,0,0
22365,4,5,17129,66,1,0
22366,66,4,8182,49,1,0
22367,769,2,4676,64,1,0
22368,198,4,17766,34,0,1
22369,91,11,29479,64,6,0
22370,391,3,9396,47,1,0
22371,10,9,28531,69,4,0
22372,676,3,6044,56,0,1
22373,126,5,11371,33,3,0
22374,932,1,4933,24,1,0
22375,74,4,12940,55,3,0
22376,50,7,15309,38,1,0
22377,196,4,14316,20,1,0
22378,522,3,8001,67,0,0
22379,194,8,23068,25,3,0
22380,93,4,6773,29,1,0
22381,707,4,13390,60,0,0
22382,244,2,4492,50,2,0
22383,206,9,31314,66,2,0
22384,294,4,7611,65,3,0
22385,1097,2,6002,30,1,0
22386,69,8,24662,38,5,0
22387,506,1,778,38,0,0
22388,222,3,8643,33,0,0
22389,944,3,3069,63,1,0
22390,20,1,4582,18,0,0
22391,80,5,12438,44,3,0
22392,90,4,10573,42,2,1
22393,439,4,12160,42,1,0
22394,380,3,6709,58,1,1
22395,346,7,24759,57,3,0
22396,20,5,17201,33,0,0
22397,623,4,10451,27,0,1
22398,402,6,16428,38,1,1
22399,258,4,9942,38,0,0
22400,46,8,19451,36,1,0
22401,172,6,17385,26,4,0
22402,357,4,12824,41,2,0
22403,148,5,12090,28,2,0
22404,504,2,7670,51,2,0
22405,82,9,31853,43,3,0
22406,28,6,22594,46,5,0
22407,136,9,26120,50,4,0
22408,395,7,23100,52,4,0
22409,387,7,23336,42,3,0
22410,197,8,20705,69,3,0
22411,240,2,5459,43,1,0
22412,74,7,18457,34,4,0
22413,453,4,12471,22,0,0
22414,691,6,14105,53,3,0
22415,26,3,9996,42,1,0
22416,739,8,18241,25,3,0
22417,98,9,32155,36,5,0
22418,57,7,18771,42,2,0
22419,258,2,5735,70,1,1
22420,46,4,9430,43,2,0
22421,1077,2,4807,25,0,1
22422,176,5,14538,30,1,1
22423,57,3,9477,23,1,0
22424,589,6,22326,38,1,1
22425,108,7,18835,56,3,0
22426,115,5,12689,31,2,0
22427,392,3,7404,67,1,0
22428,2,8,25270,18,0,0
22429,315,7,18850,21,5,0
22430,45,5,15184,29,1,0
22431,533,5,11596,46,2,0
22432,161,9,25092,61,5,1
22433,172,5,16728,32,2,1
22434,68,4,10435,18,1,0
22435,698,2,6685,48,2,0
22436,899,6,20322,39,2,0
22437,486,5,11942,21,5,0
22438,298,7,26859,47,0,1
22439,111,3,8879,64,0,0
22440,555,3,13951,67,1,0
22441,296,2,6677,64,1,0
22442,649,1,639,30,1,0
22443,328,4,12719,20,2,0
22444,400,7,22806,62,2,0
22445,79,5,14701,22,0,0
22446,808,4,8304,41,2,0
22447,822,1,783,59,0,0
22448,32,1,1519,57,0,0
22449,41,6,10692,40,3,0
22450,371,4,13365,66,2,0
22451,102,9,12328,52,1,0
22452,48,6,13895,43,4,0
22453,112,4,13972,67,1,0
22454,657,1,3355,37,1,0
22455,352,2,7392,32,0,0
22456,68,8,19960,59,2,1
22457,262,3,8624,23,2,0
22458,73,8,21489,55,2,0
22459,369,6,17756,31,2,1
22460,62,4,13236,63,1,0
22461,116,6,12439,26,1,0
22462,203,4,11445,45,4,0
22463,44,8,23207,41,3,1
22464,71,3,12214,25,1,0
22465,387,6,12521,28,2,0
22466,674,3,4974,32,1,0
22467,28,8,21909,69,5,0
22468,47,7,20878,22,3,1
22469,390,4,7346,40,3,0
22470,277,6,24005,66,1,0
22471,110,5,13714,40,2,0
22472,227,6,13338,64,0,0
22473,366,6,19300,61,2,0
22474,287,6,19742,54,2,0
22475,90,5,15180,60,4,0
22476,109,4,11435,63,2,0
22477,1109,1,633,26,1,0
22478,118,5,15459,31,2,0
22479,57,6,18885,39,1,1
22480,733,1,3980,61,1,0
22481,383,4,8124,21,1,1
22482,378,4,9356,40,0,0
22483,108,4,8625,21,2,0
22484,25,7,17791,65,5,0
22485,39,6,21425,70,4,1
22486,268,2,6479,30,0,1
22487,705,4,11278,58,2,0
22488,16,5,16792,60,3,0
22489,525,4,9733,49,3,0
22490,32,7,18602,61,6,0
22491,1052,2,7133,42,0,0
22492,378,2,5453,19,2,0
22493,687,3,12657,38,1,0
22494,107,5,12723,54,2,1
22495,48,4,13820,26,2,1
22496,279,3,8638,58,0,0
22497,117,5,15645,55,1,1
22498,615,3,7317,31,1,0
22499,371,2,2626,19,1,0
22500,20,10,16883,23,3,0
22501,126,4,11368,29,4,0
22502,348,5,14430,65,2,0
22503,328,8,29129,70,3,0
22504,53,5,15650,47,3,0
22505,300,4,15107,23,0,0
22506,62,3,7643,24,0,0
22507,329,4,12144,24,0,0
22508,199,3,10474,32,1,0
22509,84,9,26249,55,1,0
22510,45,4,10926,20,0,0
22511,57,5,8766,63,1,0
22512,74,5,13552,39,3,0
22513,51,5,18719,31,4,0
22514,1242,1,3195,45,0,0
22515,252,3,11498,57,2,0
22516,371,5,14892,69,3,0
22517,846,5,17597,22,2,0
22518,284,5,15358,45,3,0
22519,327,5,10501,55,0,0
22520,104,8,28031,38,3,0
22521,49,6,13292,70,2,0
22522,378,2,3925,55,0,1
22523,432,4,14231,25,3,1
22524,17,6,15324,25,4,0
22525,87,2,7694,49,2,0
22526,259,7,18090,37,1,0
22527,605,2,4011,59,1,0
22528,268,7,21089,57,5,0
22529,147,6,20867,39,2,0
22530,347,4,11761,20,1,0
22531,82,5,18038,45,2,0
22532,949,1,4611,27,0,0
22533,24,9,24642,45,3,0
22534,81,7,13216,60,4,0
22535,115,5,8710,29,4,0
22536,268,5,11536,65,2,0
22537,52,4,7329,44,0,0
22538,111,8,23030,37,4,0
22539,228,5,14477,66,3,0
22540,9,11,33807,18,6,0
22541,106,5,10211,49,3,0
22542,332,3,7987,65,0,0
22543,147,5,12722,42,1,0
22544,231,4,13073,57,1,0
22545,30,7,19534,34,1,0
22546,38,6,21652,67,3,0
22547,64,7,15609,36,3,0
22548,18,4,12651,53,0,0
22549,27,3,9018,56,2,0
22550,353,5,9288,21,1,0
22551,850,1,2053,59,0,0
22552,396,8,24496,36,3,1
22553,504,6,14290,25,3,0
22554,349,3,7892,29,3,0
22555,281,5,16323,31,2,0
22556,1090,1,3528,19,0,1
22557,266,5,15947,60,1,0
22558,1118,3,12436,61,1,0
22559,31,6,18956,20,1,1
22560,241,4,7778,41,2,0
22561,109,10,24530,56,8,0
22562,446,4,10440,29,0,0
22563,458,2,5639,58,1,0
22564,43,2,3536,35,0,0
22565,670,3,8989,39,0,0
22566,614,2,5499,25,1,0
22567,69,7,22442,68,5,0
22568,148,8,20733,60,3,0
22569,122,9,16295,56,2,0
22570,20,9,28269,33,3,0
22571,595,4,12841,54,3,1
22572,313,5,14994,35,0,0
22573,238,7,20357,28,2,0
22574,84,7,17687,56,4,0
22575,157,4,6349,49,2,0
22576,157,3,10060,63,0,0
22577,53,6,15094,46,4,0
22578,92,4,8632,53,2,0
22579,76,6,12127,46,4,0
22580,35,9,27784,52,2,0
22581,294,4,6970,26,2,0
22582,428,3,8414,21,1,0
22583,117,2,5305,29,0,0
22584,1157,3,13790,29,1,0
22585,28,7,25532,18,0,0
22586,7,8,31383,63,0,0
22587,41,5,15123,50,1,0
22588,692,4,9201,40,0,0
22589,1176,1,2666,56,1,0
22590,301,3,11908,35,1,1
22591,119,3,8987,37,2,1
22592,136,6,13685,54,5,0
22593,53,3,7505,27,1,0
22594,349,2,4839,51,1,1
22595,99,10,28019,22,3,0
22596,99,4,10797,22,2,0
22597,241,8,20115,63,2,0
22598,18,6,14360,53,2,0
22599,414,4,10287,58,2,0
22600,79,5,18598,60,3,0
22601,637,5,12983,42,4,0
22602,78,2,5870,60,0,1
22603,357,3,11238,54,0,0
22604,50,4,4810,20,1,0
22605,64,5,12664,21,3,0
22606,133,4,4191,61,2,0
22607,154,5,11507,32,1,0
22608,160,5,18731,23,4,1
22609,308,6,17555,60,2,0
22610,373,8,19483,33,0,0
22611,197,5,13068,60,4,1
22612,65,5,11690,21,1,0
22613,33,6,16222,48,4,1
22614,567,1,1345,59,1,0
22615,29,6,18183,25,2,0
22616,118,4,11926,57,2,0
22617,716,4,3968,32,1,0
22618,746,4,13413,44,0,0
22619,246,6,16010,44,3,0
22620,295,3,11030,20,0,0
22621,351,3,7480,55,2,0
22622,64,5,22733,51,2,0
22623,533,4,15023,51,1,0
22624,58,7,16502,19,5,1
22625,467,3,10185,37,2,0
22626,275,8,24140,45,5,0
22627,0,5,11616,67,3,0
22628,20,6,14953,21,2,0
22629,646,3,11846,22,1,0
22630,154,5,8122,28,1,0
22631,13,10,22487,68,2,1
22632,37,7,17672,31,4,0
22633,237,4,7667,31,2,1
22634,698,4,10814,33,2,1
22635,203,4,16013,45,1,0
22636,18,4,11179,21,0,0
22637,605,3,12024,51,1,1
22638,105,3,5929,36,2,0
22639,287,6,20846,41,2,0
22640,471,4,8412,41,1,0
22641,97,6,10021,27,3,0
22642,75,6,13262,21,2,0
22643,57,5,16297,53,1,1
22644,65,9,22672,43,6,0
22645,54,8,17059,25,0,1
22646,564,3,7849,53,1,0
22647,200,7,25890,25,4,1
22648,32,6,18376,58,1,0
22649,12,6,16605,29,2,1
22650,218,3,11259,36,2,0
22651,15,6,18740,62,1,0
22652,86,8,25289,46,2,0
22653,62,3,3414,54,1,0
22654,100,4,13063,60,1,1
22655,334,6,19772,67,4,0
22656,659,6,17831,28,5,0
22657,190,5,15430,69,1,0
22659,235,6,17540,21,2,0
22660,199,7,17326,29,4,0
22661,865,4,7870,58,2,0
22662,50,5,12153,47,2,1
22663,481,3,6858,37,3,0
22664,523,5,17881,52,2,1
22665,479,6,17327,28,2,0
22666,728,3,11812,40,3,0
22667,150,4,11896,41,2,0
22668,134,6,16582,31,2,1
22669,226,6,12940,63,4,0
22670,2,12,39863,33,6,0
22671,45,6,14362,42,2,0
22672,599,2,3118,57,1,1
22673,137,4,11735,50,3,0
22674,498,4,13479,46,2,0
22675,166,7,19386,30,4,0
22676,359,6,7097,38,3,0
22677,93,9,20003,45,2,0
22678,128,7,25344,29,3,1
22679,91,5,13513,51,0,0
22680,37,6,18073,38,0,0
22681,41,9,22829,28,6,0
22682,94,5,12804,45,3,0
22683,203,4,12213,29,1,0
22684,778,4,15385,63,1,0
22685,129,7,23276,69,5,0
22686,103,8,29887,68,6,0
22687,415,3,7743,25,1,0
22688,113,7,24919,48,5,0
22689,471,7,24025,63,2,0
22690,448,3,6691,57,1,0
22691,184,4,11726,65,1,0
22692,67,9,25656,35,3,0
22693,176,2,3306,65,0,0
22694,17,6,13982,41,1,0
22695,45,4,12354,64,2,0
22696,89,6,13986,44,2,1
22697,107,4,12022,62,2,0
22698,123,1,1768,61,1,1
22699,24,6,15845,34,4,0
22700,39,4,9682,55,0,0
22701,209,5,12197,27,2,1
22702,77,4,12839,57,0,0
22703,27,4,12328,47,1,0
22704,436,6,16549,30,1,0
22705,88,6,21568,56,4,0
22706,580,5,8452,31,3,0
22707,42,5,13325,36,2,0
22708,207,3,10781,27,3,0
22709,223,4,12357,40,1,0
22710,73,6,12042,28,3,1
22711,213,4,10722,19,3,0
22712,534,6,10159,52,0,0
22713,46,6,19488,26,3,0
22714,201,5,17049,21,2,0
22715,310,8,23277,50,1,0
22716,6,6,15879,60,3,0
22717,256,4,13065,48,2,1
22718,107,9,22176,64,4,0
22719,405,5,14384,62,0,0
22720,144,6,16359,46,3,1
22721,9,9,22258,66,5,0
22722,151,4,9800,22,3,0
22723,138,6,11685,27,2,0
22724,553,4,12180,60,0,0
22725,50,5,15219,44,2,0
22726,327,3,10556,31,2,1
22727,28,5,11085,26,2,0
22728,204,4,10941,46,3,0
22729,61,2,6194,45,0,0
22730,31,10,29860,53,3,0
22731,283,6,20646,57,2,0
22732,188,3,6543,47,1,0
22733,391,6,9197,57,2,0
22734,28,6,19865,22,1,1
22735,232,3,5448,49,2,0
22736,410,5,10629,24,2,0
22737,13,5,11594,62,2,0
22738,210,2,7896,70,2,1
22739,144,5,13958,50,2,0
22740,478,3,8751,58,1,0
22741,172,6,14567,70,2,0
22742,321,3,6552,20,1,0
22743,468,5,14083,50,1,0
22744,224,3,9644,58,0,0
22745,30,4,16692,41,3,1
22746,506,2,8187,48,2,0
22747,39,4,14500,24,3,1
22748,76,5,9889,25,2,1
22749,337,3,10044,64,1,0
22750,64,6,16451,62,3,0
22751,318,5,13962,18,1,0
22752,98,10,24201,63,6,0
22753,71,6,22232,55,4,0
22754,1,10,19118,53,5,1
22755,89,3,8334,29,2,1
22756,294,6,15481,62,0,0
22757,206,5,12397,38,2,1
22758,13,6,16151,35,4,0
22759,673,4,12783,52,1,1
22760,301,6,12462,36,4,0
22761,145,5,12634,32,3,0
22762,53,7,21778,46,3,0
22763,105,3,11304,69,1,0
22764,199,4,11875,22,2,0
22765,272,5,11353,53,1,0
22766,171,7,23051,26,3,0
22767,125,5,11171,34,4,0
22768,732,1,1746,58,1,0
22769,359,3,8252,63,0,0
22770,83,4,14356,52,1,1
22771,199,3,6376,43,0,0
22772,153,5,10851,57,2,1
22773,23,8,23884,30,1,0
22774,74,4,10604,52,2,1
22775,597,2,7333,28,1,0
22776,14,5,19123,63,0,0
22777,173,10,20973,37,6,0
22778,283,4,7023,45,0,0
22779,145,6,16468,43,1,0
22780,171,4,7073,25,2,0
22781,90,4,8823,26,3,0
22782,204,3,6752,42,2,0
22783,36,9,23021,20,5,0
22784,7,3,4233,62,2,0
22785,652,4,9735,67,1,0
22786,439,4,7894,20,2,0
22787,372,5,19778,69,3,1
22788,238,7,23380,19,5,1
22789,75,5,9831,66,3,0
22790,374,6,12935,54,2,0
22791,242,3,4834,54,1,0
22792,1025,1,4265,53,1,0
22793,530,1,4976,40,1,0
22794,34,6,13307,57,0,0
22795,481,2,7407,45,1,0
22796,736,5,15440,43,1,0
22797,416,5,14397,56,2,1
22798,712,3,10178,23,0,1
22799,335,3,7091,68,0,0
22800,42,6,13645,28,2,0
22801,46,11,35473,46,6,0
22802,209,6,14149,50,3,0
22803,28,3,4718,50,2,0
22804,641,4,6654,29,2,0
22805,571,2,3040,35,1,0
22806,363,4,3505,54,1,0
22807,112,12,27339,49,2,1
